Time (CAT);Open;High;Low;Close;Volume 
2017-08-20 23:00:00;109,426;109,847;108,639;109,362;931307,93
2017-08-27 23:00:00;109,221;110,674;108,272;110,272;899623,3
2017-09-03 23:00:00;109,554;109,937;107,321;107,847;839959,54
2017-09-10 23:00:00;108,255;111,335;108,148;110,843;827567,78
2017-09-17 23:00:00;111,117;112,719;110,999;112,001;1093300,76
2017-09-24 23:00:00;112,212;113,259;111,477;112,533;1096264
2017-10-01 23:00:00;112,675;113,441;112,326;112,686;848073,18
2017-10-08 23:00:00;112,63;112,83;111,688;111,872;744656,7
2017-10-15 23:00:00;111,784;113,571;111,655;113,54;768801,39
2017-10-22 23:00:00;113,887;114,452;113,247;113,684;859982,95
2017-10-29 23:00:00;113,744;114,428;112,958;114,091;755951,64
2017-11-06 00:00:00;114,052;114,738;113,094;113,566;789268,74
2017-11-13 00:00:00;113,563;113,912;111,948;112,115;748246,2
2017-11-20 00:00:00;112,143;112,721;111,071;111,55;678010,69
2017-11-27 00:00:00;111,528;112,876;110,844;112,215;937023,83
2017-12-04 00:00:00;112,815;113,591;111,994;113,479;870026,94
2017-12-11 00:00:00;113,572;113,752;112,033;112,627;715594,74
2017-12-18 00:00:00;112,73;113,637;112,312;113,341;620891,45
2017-12-25 00:00:00;113,307;113,418;112,476;112,717;429181,68
2018-01-01 00:00:00;112,651;113,319;112,057;113,085;482734,11
2018-01-08 00:00:00;113,152;113,389;110,916;111,051;749129,77
2018-01-15 00:00:00;111,112;111,485;110,197;110,84;833269,8
2018-01-22 00:00:00;110,583;111,225;108,287;108,617;999347,82
2018-01-29 00:00:00;108,735;110,486;108,417;110,19;1131498,94
2018-02-05 00:00:00;110,218;110,294;108,049;108,811;1524746,41
2018-02-12 00:00:00;108,877;108,895;105,552;106,3;1139253,87
2018-02-19 00:00:00;106,355;107,905;106,101;106,919;843258,13
2018-02-26 00:00:00;107,206;107,678;105,251;105,746;966000,97
2018-03-05 00:00:00;105,549;107,052;105,352;106,824;955739,28
2018-03-11 23:00:00;106,697;107,295;105,603;105,987;942484,25
2018-03-18 23:00:00;105,927;106,644;104,641;104,762;1000743,31
2018-03-25 23:00:00;104,693;107,014;104,64;106,32;999239,41
2018-04-01 23:00:00;106,28;107,493;105,659;106,947;906358,55
2018-04-08 23:00:00;107,004;107,78;106,619;107,382;815787,47
2018-04-15 23:00:00;107,559;107,858;106,884;107,681;618265,47
2018-04-22 23:00:00;107,82;109,539;107,668;109,062;695655,25
2018-04-29 23:00:00;109,088;110,039;108,651;109,144;584832,6
2018-05-06 23:00:00;109,13;110,019;108,76;109,413;602838,97
2018-05-13 23:00:00;109,39;111,083;109,211;110,774;741177,8
2018-05-20 23:00:00;110,923;111,397;108,96;109,403;746811,83
2018-05-27 23:00:00;109,794;109,837;108,116;109,524;901974,66
2018-06-03 23:00:00;109,48;110,268;109,202;109,568;720994,93
2018-06-10 23:00:00;109,378;110,906;109,327;110,697;650355,46
2018-06-17 23:00:00;110,703;110,76;109,554;109,985;717451,87
2018-06-24 23:00:00;109,894;110,945;109,37;110,718;868585,51
2018-07-01 23:00:00;110,689;111,136;110,281;110,494;750089,23
2018-07-08 23:00:00;110,512;112,802;110,354;112,429;791276,58
2018-07-15 23:00:00;112,235;113,176;111,391;111,458;866270,38
2018-07-22 23:00:00;111,397;111,547;110,591;111,049;819753,37
2018-07-29 23:00:00;110,946;112,153;110,752;111,287;733609,92
2018-08-05 23:00:00;111,247;111,529;110,514;110,894;660554,3
2018-08-12 23:00:00;110,505;111,433;110,114;110,529;787000,93
2018-08-19 23:00:00;110,608;111,488;109,777;111,246;570223,81
2018-08-26 23:00:00;111,335;111,829;110,687;111,146;593480,34
2018-09-02 23:00:00;111,158;111,759;110,382;111,017;623874,62
2018-09-09 23:00:00;111,123;112,17;110,853;112,08;537229,03
2018-09-16 23:00:00;112,048;112,875;111,667;112,617;562340,12
2018-09-23 23:00:00;112,476;113,712;112,434;113,711;514880
2018-09-30 23:00:00;113,77;114,552;113,523;113,761;660569,32
2018-10-07 23:00:00;113,857;113,945;111,836;112,221;902669,28
2018-10-14 23:00:00;112,189;112,731;111,627;112,545;811955,1
2018-10-21 23:00:00;112,612;112,887;111,38;111,905;969849,5
2018-10-28 23:00:00;111,895;113,387;111,779;113,231;846309,28
2018-11-05 00:00:00;113,178;114,091;112,949;113,839;674286,13
2018-11-12 00:00:00;113,861;114,209;112,646;112,849;821421,41
2018-11-19 00:00:00;112,821;113,215;112,307;112,979;637286,49
2018-11-26 00:00:00;112,943;114,038;112,88;113,513;576606,32
2018-12-03 00:00:00;113,676;113,824;112,238;112,739;743299,66
2018-12-10 00:00:00;112,637;113,71;112,242;113,399;849302,98
2018-12-17 00:00:00;113,374;113,522;110,815;111,239;1156295,46
2018-12-24 00:00:00;110,987;111,412;110,012;110,32;1109648,46
2018-12-31 00:00:00;110,35;110,478;104,857;108,552;1053757,59
2019-01-07 00:00:00;108,552;109,09;107,773;108,573;1086382,7
2019-01-14 00:00:00;108,591;109,892;107,99;109,796;962548,3
